datetime,ticker,tokenAddr,arb%,threshold
2017-10-09 13:27:14,BQX,0x5af2be193a6abca9c8817001f45744777db30756,0.10094260967597657,0.5695411148120452
2017-10-09 13:30:04,BQX,0x5af2be193a6abca9c8817001f45744777db30756,0.09958405659461363,0.5286376774365682
2017-10-09 13:32:35,AVT,0x0d88ed6e74bbfd96b831231638b66c05571e824f,0.008996108704864073,1.039854955880885
2017-10-09 13:33:50,BQX,0x5af2be193a6abca9c8817001f45744777db30756,0.08056285395088417,0.2635896918040331
2017-10-09 13:35:58,AVT,0x0d88ed6e74bbfd96b831231638b66c05571e824f,0.012940720923690415,1.7630112350857758
2017-10-09 13:39:02,BQX,0x5af2be193a6abca9c8817001f45744777db30756,0.09114167477859784,0.41687647080379303
2017-10-09 14:56:06,FYN,0x88fcfbc22c6d3dbaa25af478c578978339bde77a,-0.36105589029399476,0.1519539498091629
2017-10-09 14:57:42,FYN,0x88fcfbc22c6d3dbaa25af478c578978339bde77a,-0.3224133988266326,0.3680947276009115
2017-10-09 14:57:49,SNT,0x744d70fdbe2ba4cf95131626614a1763df805b9e,-0.16978552460455593,0.3680947276009115
2017-10-09 14:58:32,FYN,0x88fcfbc22c6d3dbaa25af478c578978339bde77a,-0.343973312340654,0.548860534730528
2017-10-09 14:58:34,SNT,0x744d70fdbe2ba4cf95131626614a1763df805b9e,-0.16083816930780126,0.548860534730528
